time,pm2_5,pm10,temperature_2m,relative_humidity_2m,wind_speed_10m,city
2025-08-05 12:00:00,20.6,58.4,30.0,68,20.6,karachi
2025-08-05 13:00:00,21.1,59.1,29.8,70,20.9,karachi
2025-08-05 14:00:00,20.9,56.8,29.5,71,20.0,karachi
2025-08-05 15:00:00,20.5,54.4,29.3,72,19.5,karachi
2025-08-05 16:00:00,20.2,51.9,29.1,72,19.9,karachi
2025-08-05 17:00:00,21.6,57.5,28.9,73,19.5,karachi
2025-08-05 18:00:00,21.5,51.8,28.4,77,16.2,karachi
2025-08-05 19:00:00,21.2,47.5,28.0,80,14.7,karachi
2025-08-05 20:00:00,22.9,46.2,27.8,81,14.5,karachi
2025-08-05 21:00:00,22.2,44.5,27.5,83,15.6,karachi
2025-08-05 22:00:00,21.5,43.5,27.3,84,14.8,karachi
2025-08-05 23:00:00,20.9,41.9,27.1,85,14.6,karachi
2025-08-06 00:00:00,20.1,40.4,26.7,88,14.6,karachi
2025-08-06 01:00:00,19.0,39.1,26.7,88,14.9,karachi
2025-08-06 02:00:00,18.1,38.0,26.4,89,15.8,karachi
2025-08-06 03:00:00,17.5,37.7,26.3,89,15.9,karachi
2025-08-06 04:00:00,17.2,37.0,26.3,89,15.3,karachi
2025-08-06 05:00:00,17.1,37.5,26.1,90,14.2,karachi
2025-08-06 06:00:00,17.5,39.9,27.0,88,13.2,karachi
2025-08-06 07:00:00,19.4,44.2,27.3,84,14.0,karachi
2025-08-06 08:00:00,20.8,52.5,28.1,76,16.2,karachi
2025-08-06 09:00:00,24.4,69.8,28.8,72,18.4,karachi
2025-08-06 10:00:00,21.0,58.8,29.1,71,18.8,karachi
2025-08-06 11:00:00,21.4,59.8,29.2,71,19.6,karachi
2025-08-06 12:00:00,20.5,55.5,29.8,69,18.8,karachi
2025-08-06 13:00:00,21.0,56.1,30.0,68,18.1,karachi
2025-08-06 14:00:00,20.8,53.8,30.1,68,18.3,karachi
2025-08-06 15:00:00,20.8,52.4,29.5,72,18.3,karachi
2025-08-06 16:00:00,20.7,51.0,29.6,71,18.7,karachi
2025-08-06 17:00:00,21.9,54.6,29.0,74,18.4,karachi
2025-08-06 18:00:00,24.3,62.4,28.6,76,17.4,karachi
2025-08-06 19:00:00,22.2,52.7,28.0,79,15.3,karachi
2025-08-06 20:00:00,22.4,47.6,27.5,83,13.7,karachi
2025-08-06 21:00:00,24.1,52.4,27.2,84,13.4,karachi
2025-08-06 22:00:00,25.7,56.5,27.1,86,12.0,karachi
2025-08-06 23:00:00,24.6,51.8,27.0,86,12.3,karachi
2025-08-07 00:00:00,23.7,50.2,26.7,88,11.7,karachi
2025-08-07 01:00:00,22.6,48.7,26.6,89,11.7,karachi
2025-08-07 02:00:00,21.5,46.8,26.4,90,11.2,karachi
2025-08-07 03:00:00,20.5,44.9,26.2,90,12.1,karachi
2025-08-07 04:00:00,19.4,42.6,26.1,91,12.6,karachi
2025-08-07 05:00:00,18.3,38.9,26.1,91,12.5,karachi
2025-08-07 06:00:00,17.8,36.4,26.8,92,9.9,karachi
2025-08-07 07:00:00,19.2,37.6,27.1,88,12.1,karachi
2025-08-07 08:00:00,18.7,42.6,27.8,83,14.4,karachi
2025-08-07 09:00:00,18.9,45.4,28.7,76,16.2,karachi
2025-08-07 10:00:00,19.4,48.7,29.2,73,18.1,karachi
2025-08-07 11:00:00,20.8,53.8,29.4,72,17.8,karachi
2025-08-07 12:00:00,21.0,54.5,29.6,72,18.2,karachi
2025-08-07 13:00:00,22.5,59.6,30.0,70,18.4,karachi
2025-08-07 14:00:00,22.9,61.0,30.2,69,18.3,karachi
2025-08-07 15:00:00,25.0,69.6,30.0,70,19.0,karachi
2025-08-07 16:00:00,24.0,65.2,29.6,72,18.8,karachi
2025-08-07 17:00:00,23.0,61.9,29.2,73,17.8,karachi
2025-08-07 18:00:00,23.3,62.4,29.0,73,16.8,karachi
2025-08-07 19:00:00,23.2,58.3,28.0,80,15.1,karachi
2025-08-07 20:00:00,23.2,49.6,27.8,81,14.4,karachi
2025-08-07 21:00:00,23.2,48.0,27.7,81,14.0,karachi
2025-08-07 22:00:00,22.9,45.6,27.4,82,15.1,karachi
2025-08-07 23:00:00,22.6,44.1,27.2,83,14.3,karachi
2025-08-08 00:00:00,21.5,42.0,26.9,85,13.4,karachi
2025-08-08 01:00:00,19.7,38.3,26.8,86,12.8,karachi
2025-08-08 02:00:00,18.0,35.5,26.5,86,12.5,karachi
2025-08-08 03:00:00,17.1,33.9,26.2,89,12.2,karachi
2025-08-08 04:00:00,16.6,33.5,26.2,89,13.3,karachi
2025-08-08 05:00:00,16.6,34.8,26.2,88,13.7,karachi
2025-08-08 06:00:00,16.9,35.7,26.8,85,13.4,karachi
2025-08-08 07:00:00,18.3,38.5,27.0,83,15.0,karachi
2025-08-08 08:00:00,19.0,43.8,27.6,80,17.3,karachi
2025-08-08 09:00:00,19.5,46.1,28.6,74,18.3,karachi
2025-08-08 10:00:00,19.6,47.3,29.5,69,18.7,karachi
2025-08-08 11:00:00,19.9,47.8,30.0,66,18.8,karachi
2025-08-08 12:00:00,20.5,50.6,30.1,67,18.5,karachi
2025-08-08 13:00:00,19.7,49.4,30.6,64,18.3,karachi
2025-08-08 14:00:00,19.7,50.4,30.6,63,18.7,karachi
2025-08-08 15:00:00,19.0,48.4,30.3,65,19.3,karachi
2025-08-08 16:00:00,18.2,46.6,29.5,70,18.5,karachi
2025-08-08 17:00:00,20.7,56.5,29.2,71,18.3,karachi
2025-08-08 18:00:00,19.8,51.5,29.4,69,17.5,karachi
2025-08-08 19:00:00,18.3,44.9,28.8,74,18.1,karachi
2025-08-08 20:00:00,18.5,40.3,28.2,77,17.5,karachi
2025-08-08 21:00:00,17.5,37.7,27.9,79,17.7,karachi
2025-08-08 22:00:00,16.8,35.6,27.6,81,15.9,karachi
2025-08-08 23:00:00,16.2,33.1,27.3,82,15.1,karachi
2025-08-09 00:00:00,15.3,30.6,27.1,84,15.0,karachi
2025-08-09 01:00:00,14.6,29.6,26.9,85,15.2,karachi
2025-08-09 02:00:00,14.2,29.5,26.7,86,15.3,karachi
2025-08-09 03:00:00,14.1,29.9,26.6,86,14.3,karachi
2025-08-09 04:00:00,14.1,29.9,26.6,87,15.1,karachi
2025-08-09 05:00:00,13.6,27.9,26.5,87,15.6,karachi
2025-08-09 06:00:00,14.3,29.9,27.1,83,14.6,karachi
2025-08-09 07:00:00,16.2,34.8,27.1,84,16.0,karachi
2025-08-09 08:00:00,17.2,39.2,27.8,79,18.2,karachi
2025-08-09 09:00:00,18.7,45.1,28.5,74,16.7,karachi
2025-08-09 10:00:00,18.5,45.3,29.6,69,16.2,karachi
2025-08-09 11:00:00,18.3,46.2,30.0,67,16.3,karachi
2025-08-09 12:00:00,19.2,49.2,30.1,68,17.9,karachi
2025-08-09 13:00:00,19.0,47.7,30.0,69,18.2,karachi
2025-08-09 14:00:00,18.3,45.9,30.6,66,18.0,karachi
2025-08-09 15:00:00,19.3,50.4,30.2,68,18.6,karachi
2025-08-09 16:00:00,17.5,44.4,29.6,70,17.8,karachi
2025-08-09 17:00:00,19.7,48.8,29.3,72,18.5,karachi
2025-08-09 18:00:00,20.3,49.8,28.8,74,15.2,karachi
2025-08-09 19:00:00,19.7,44.2,28.0,79,14.2,karachi
2025-08-09 20:00:00,19.1,40.3,27.6,83,14.4,karachi
2025-08-09 21:00:00,18.4,36.0,27.5,85,14.4,karachi
2025-08-09 22:00:00,18.0,34.7,27.1,87,13.3,karachi
2025-08-09 23:00:00,17.4,33.3,27.0,88,13.5,karachi
2025-08-10 00:00:00,16.8,32.6,26.8,88,12.5,karachi
2025-08-10 01:00:00,16.2,31.7,26.6,89,12.3,karachi
2025-08-10 02:00:00,15.5,30.9,26.5,90,13.2,karachi
2025-08-10 03:00:00,15.0,30.2,26.3,91,13.6,karachi
2025-08-10 04:00:00,14.7,29.7,26.3,91,13.7,karachi
2025-08-10 05:00:00,15.2,33.3,26.3,90,13.4,karachi
2025-08-10 06:00:00,15.7,32.6,26.9,85,13.1,karachi
2025-08-10 07:00:00,17.4,36.2,27.0,84,14.1,karachi
2025-08-10 08:00:00,18.8,41.2,27.6,80,16.7,karachi
2025-08-10 09:00:00,19.4,44.8,28.6,74,15.7,karachi
2025-08-10 10:00:00,20.5,48.5,29.5,69,17.1,karachi
2025-08-10 11:00:00,22.1,53.4,29.8,68,17.5,karachi
2025-08-10 12:00:00,22.5,53.8,29.9,68,16.6,karachi
2025-08-10 13:00:00,22.6,54.0,30.0,67,16.7,karachi
2025-08-10 14:00:00,22.6,53.8,30.0,68,17.5,karachi
2025-08-10 15:00:00,21.8,51.5,29.6,71,18.7,karachi
2025-08-10 16:00:00,21.3,51.3,29.3,72,18.4,karachi
2025-08-10 17:00:00,21.0,51.8,29.0,72,18.2,karachi
2025-08-10 18:00:00,20.6,48.2,28.7,72,15.9,karachi
2025-08-10 19:00:00,21.0,48.2,28.0,76,16.2,karachi
2025-08-10 20:00:00,21.8,48.3,27.6,81,15.2,karachi
2025-08-10 21:00:00,21.3,45.2,27.5,81,15.0,karachi
2025-08-10 22:00:00,21.3,45.1,27.1,84,14.6,karachi
2025-08-10 23:00:00,20.8,43.2,26.8,86,13.6,karachi
2025-08-11 00:00:00,20.0,42.4,26.8,86,13.5,karachi
2025-08-11 01:00:00,18.6,39.5,26.5,87,13.8,karachi
2025-08-11 02:00:00,17.2,37.4,26.4,88,13.4,karachi
2025-08-11 03:00:00,16.2,35.9,26.3,88,13.6,karachi
2025-08-11 04:00:00,15.6,35.2,26.1,89,14.5,karachi
2025-08-11 05:00:00,15.6,36.2,26.2,88,13.9,karachi
2025-08-11 06:00:00,16.1,38.0,26.7,87,16.0,karachi
2025-08-11 07:00:00,17.8,43.2,26.8,87,16.1,karachi
2025-08-11 08:00:00,19.0,48.4,27.4,81,17.5,karachi
2025-08-11 09:00:00,19.5,52.9,28.5,74,18.4,karachi
2025-08-11 10:00:00,19.7,54.1,29.0,72,19.4,karachi
2025-08-11 11:00:00,20.0,54.8,29.2,72,20.2,karachi
2025-08-11 12:00:00,20.3,55.6,28.6,75,20.8,karachi
2025-08-11 13:00:00,20.3,54.4,28.8,74,21.0,karachi
2025-08-11 14:00:00,20.0,52.6,28.6,75,21.4,karachi
2025-08-11 15:00:00,20.3,52.2,28.8,73,20.5,karachi
2025-08-11 16:00:00,19.6,49.6,28.9,73,20.9,karachi
2025-08-11 17:00:00,22.6,59.6,28.5,75,18.5,karachi
2025-08-11 18:00:00,22.6,56.7,28.4,76,18.2,karachi
2025-08-11 19:00:00,22.5,54.2,28.0,79,17.7,karachi
2025-08-11 20:00:00,21.7,46.1,27.5,81,15.8,karachi
2025-08-11 21:00:00,20.7,43.1,27.5,80,16.2,karachi
2025-08-11 22:00:00,20.0,41.9,27.5,80,14.5,karachi
2025-08-11 23:00:00,19.4,40.2,27.3,80,16.6,karachi
2025-08-12 00:00:00,18.6,37.8,27.1,81,17.5,karachi
2025-08-12 01:00:00,18.1,37.5,27.0,81,16.2,karachi
2025-08-12 02:00:00,17.3,35.9,26.7,82,17.3,karachi
2025-08-12 03:00:00,16.4,34.6,26.8,81,16.9,karachi
2025-08-12 04:00:00,18.7,41.8,26.6,82,18.0,karachi
2025-08-12 05:00:00,15.7,34.6,26.9,80,18.0,karachi
2025-08-12 06:00:00,15.1,33.5,27.4,77,17.8,karachi
2025-08-12 07:00:00,15.8,35.2,27.4,79,18.3,karachi
2025-08-12 08:00:00,16.1,36.4,27.6,79,22.0,karachi
2025-08-12 09:00:00,16.4,38.3,28.4,74,20.1,karachi
2025-08-12 10:00:00,17.3,40.9,29.4,68,21.1,karachi
2025-08-12 11:00:00,17.5,41.1,29.4,69,21.6,karachi
2025-08-12 12:00:00,17.1,38.8,29.5,70,21.1,karachi
2025-08-12 13:00:00,16.9,37.3,29.5,70,20.9,karachi
2025-08-12 14:00:00,16.9,36.6,29.4,71,21.6,karachi
2025-08-12 15:00:00,17.2,36.2,29.2,71,20.3,karachi
2025-08-12 16:00:00,16.9,35.3,28.9,73,20.7,karachi
2025-08-12 17:00:00,19.7,41.9,28.5,75,19.2,karachi
2025-08-12 18:00:00,21.0,43.5,28.4,76,16.2,karachi
2025-08-12 19:00:00,21.7,44.7,28.0,78,15.7,karachi
2025-08-12 20:00:00,23.3,44.1,27.6,81,15.8,karachi
2025-08-12 21:00:00,24.0,45.1,27.5,82,13.7,karachi
2025-08-12 22:00:00,25.4,48.5,27.3,84,12.7,karachi
2025-08-12 23:00:00,26.7,51.3,27.2,85,13.5,karachi
2025-08-13 00:00:00,25.9,49.8,27.0,86,13.5,karachi
2025-08-13 01:00:00,25.7,49.2,26.5,88,13.9,karachi
2025-08-13 02:00:00,22.4,42.4,26.4,90,13.3,karachi
2025-08-13 03:00:00,18.1,33.3,26.4,89,13.2,karachi
2025-08-13 04:00:00,16.8,31.7,26.6,86,11.8,karachi
2025-08-13 05:00:00,15.9,27.6,26.5,86,11.9,karachi
2025-08-13 06:00:00,16.5,30.6,27.1,85,10.8,karachi
2025-08-13 07:00:00,18.9,37.3,27.3,84,10.6,karachi
2025-08-13 08:00:00,20.5,42.7,28.1,78,13.1,karachi
2025-08-13 09:00:00,24.9,55.4,29.0,73,14.0,karachi
2025-08-13 10:00:00,23.1,51.8,29.2,73,14.5,karachi
2025-08-13 11:00:00,22.8,52.3,29.2,74,14.9,karachi
2025-08-13 12:00:00,23.3,54.5,29.5,74,16.4,karachi
2025-08-13 13:00:00,23.1,54.6,29.7,73,17.6,karachi
2025-08-13 14:00:00,22.4,53.3,29.5,74,15.9,karachi
2025-08-13 15:00:00,21.5,51.6,29.8,72,16.0,karachi
2025-08-13 16:00:00,21.9,53.7,29.3,74,14.8,karachi
2025-08-13 17:00:00,22.2,52.4,29.0,76,14.5,karachi
2025-08-13 18:00:00,21.1,50.6,28.8,78,12.4,karachi
2025-08-13 19:00:00,20.7,50.4,28.1,82,12.0,karachi
2025-08-13 20:00:00,21.5,48.9,27.8,84,11.1,karachi
2025-08-13 21:00:00,22.1,49.7,27.7,84,10.8,karachi
2025-08-13 22:00:00,21.8,48.3,27.5,85,8.8,karachi
2025-08-13 23:00:00,21.3,46.0,27.4,86,7.0,karachi
2025-08-14 00:00:00,20.9,43.9,27.1,88,4.8,karachi
2025-08-14 01:00:00,20.2,41.6,27.0,90,3.8,karachi
2025-08-14 02:00:00,19.7,39.7,26.9,90,3.4,karachi
2025-08-14 03:00:00,19.9,39.8,26.7,90,4.3,karachi
2025-08-14 04:00:00,21.1,45.4,26.8,90,4.5,karachi
2025-08-14 05:00:00,25.3,53.4,26.6,90,4.3,karachi
2025-08-14 06:00:00,23.9,44.1,27.1,90,2.5,karachi
2025-08-14 07:00:00,24.6,47.4,27.3,90,3.4,karachi
2025-08-14 08:00:00,23.2,48.5,28.0,86,5.0,karachi
2025-08-14 09:00:00,21.1,52.3,29.1,79,7.5,karachi
2025-08-14 10:00:00,21.7,57.0,29.9,74,8.9,karachi
2025-08-14 11:00:00,22.0,59.3,30.4,72,10.0,karachi
2025-08-14 12:00:00,21.9,59.5,30.5,70,9.6,karachi
2025-08-14 13:00:00,21.6,56.8,30.5,70,10.7,karachi
2025-08-14 14:00:00,21.4,56.5,30.6,69,13.7,karachi
2025-08-14 15:00:00,20.8,56.3,30.1,72,13.3,karachi
2025-08-14 16:00:00,20.0,55.4,29.8,75,13.1,karachi
2025-08-14 17:00:00,22.9,61.2,29.4,77,12.8,karachi
2025-08-14 18:00:00,21.7,58.7,29.0,78,6.8,karachi
2025-08-14 19:00:00,21.3,53.3,28.7,80,7.7,karachi
2025-08-14 20:00:00,21.3,47.8,28.3,84,7.7,karachi
2025-08-14 21:00:00,22.1,46.3,27.9,87,6.0,karachi
2025-08-14 22:00:00,22.3,47.5,27.8,88,4.9,karachi
2025-08-14 23:00:00,21.9,48.4,27.6,89,5.6,karachi
2025-08-15 00:00:00,21.5,49.6,27.6,89,4.4,karachi
2025-08-15 01:00:00,21.6,50.4,27.5,89,2.0,karachi
2025-08-15 02:00:00,21.7,50.8,27.5,90,1.5,karachi
2025-08-15 03:00:00,22.1,52.0,27.4,90,1.3,karachi
2025-08-15 04:00:00,23.5,69.4,27.4,90,2.2,karachi
2025-08-15 05:00:00,26.8,69.4,27.4,90,1.1,karachi
2025-08-15 06:00:00,27.4,61.5,27.2,93,3.5,karachi
2025-08-15 07:00:00,29.2,70.8,27.4,92,3.8,karachi
2025-08-15 08:00:00,31.7,85.2,28.3,84,3.6,karachi
2025-08-15 09:00:00,34.0,97.8,29.5,73,3.5,karachi
2025-08-15 10:00:00,33.9,93.6,30.5,66,3.7,karachi
2025-08-15 11:00:00,30.9,83.4,31.4,62,6.4,karachi
2025-08-15 12:00:00,29.7,78.2,32.0,60,8.7,karachi
2025-08-15 13:00:00,30.4,76.8,32.3,59,8.9,karachi
2025-08-15 14:00:00,30.9,76.1,32.7,58,11.5,karachi
2025-08-15 15:00:00,31.4,77.8,31.9,63,13.4,karachi
2025-08-15 16:00:00,31.7,79.9,31.5,63,13.2,karachi
2025-08-15 17:00:00,25.7,63.1,30.3,72,12.7,karachi
2025-08-15 18:00:00,25.5,64.0,30.2,71,9.7,karachi
2025-08-15 19:00:00,24.9,62.4,29.5,75,8.5,karachi
2025-08-15 20:00:00,25.1,61.9,29.0,79,8.3,karachi
2025-08-15 21:00:00,25.3,62.4,28.8,80,6.1,karachi
2025-08-15 22:00:00,25.7,62.6,28.5,82,5.4,karachi
2025-08-15 23:00:00,27.1,61.0,28.2,84,3.9,karachi
2025-08-16 00:00:00,27.7,61.7,28.0,85,2.9,karachi
2025-08-16 01:00:00,27.2,61.0,27.8,87,3.4,karachi
2025-08-16 02:00:00,26.0,59.6,27.5,88,3.8,karachi
2025-08-16 03:00:00,25.0,56.9,27.4,89,3.7,karachi
2025-08-16 04:00:00,24.3,55.8,27.2,91,4.1,karachi
2025-08-16 05:00:00,24.6,55.1,27.1,92,5.1,karachi
2025-08-16 06:00:00,25.4,61.5,27.4,92,5.8,karachi
2025-08-16 07:00:00,26.8,70.3,27.5,91,6.7,karachi
2025-08-16 08:00:00,28.4,86.8,28.6,83,5.2,karachi
2025-08-16 09:00:00,29.6,89.4,29.3,77,4.6,karachi
2025-08-16 10:00:00,30.5,83.1,30.1,72,3.4,karachi
2025-08-16 11:00:00,32.7,80.6,31.6,65,4.2,karachi
2025-08-16 12:00:00,33.1,76.4,32.9,61,9.1,karachi
2025-08-16 13:00:00,31.4,69.4,32.8,63,12.7,karachi
2025-08-16 14:00:00,30.4,65.2,32.3,62,14.6,karachi
2025-08-16 15:00:00,30.0,63.6,32.0,61,13.5,karachi
2025-08-16 16:00:00,28.8,61.9,31.5,64,12.9,karachi
2025-08-16 17:00:00,34.1,66.6,30.5,71,13.0,karachi
2025-08-16 18:00:00,30.0,60.3,30.5,71,10.1,karachi
2025-08-16 19:00:00,26.2,52.2,29.5,78,9.8,karachi
2025-08-16 20:00:00,24.2,49.9,29.2,80,8.6,karachi
2025-08-16 21:00:00,23.7,50.9,29.0,81,7.5,karachi
2025-08-16 22:00:00,24.1,52.7,28.7,83,7.4,karachi
2025-08-16 23:00:00,24.9,51.3,28.5,84,7.3,karachi
2025-08-17 00:00:00,24.4,50.6,28.2,85,7.9,karachi
2025-08-17 01:00:00,23.0,48.8,28.0,86,7.8,karachi
2025-08-17 02:00:00,21.5,46.9,27.8,88,9.3,karachi
2025-08-17 03:00:00,20.4,45.2,27.6,88,9.9,karachi
2025-08-17 04:00:00,19.5,43.4,27.5,88,8.9,karachi
2025-08-17 05:00:00,18.5,39.1,27.5,89,8.3,karachi
2025-08-17 06:00:00,18.2,40.9,27.5,91,7.5,karachi
2025-08-17 07:00:00,19.4,47.5,27.7,89,6.2,karachi
2025-08-17 08:00:00,20.7,51.9,28.8,82,4.6,karachi
2025-08-17 09:00:00,21.8,51.6,30.3,73,4.5,karachi
2025-08-17 10:00:00,23.5,51.6,31.5,66,5.8,karachi
2025-08-17 11:00:00,25.8,54.4,31.9,67,8.7,karachi
2025-08-17 12:00:00,28.0,56.5,32.7,64,9.7,karachi
2025-08-17 13:00:00,28.5,55.4,33.0,63,11.6,karachi
2025-08-17 14:00:00,28.8,54.7,32.3,65,13.1,karachi
2025-08-17 15:00:00,28.2,53.1,32.1,65,10.2,karachi
2025-08-17 16:00:00,26.1,48.9,32.5,64,10.9,karachi
2025-08-17 17:00:00,26.5,45.5,32.0,67,11.9,karachi
2025-08-17 18:00:00,23.2,41.0,31.7,68,11.2,karachi
2025-08-17 19:00:00,21.5,38.8,30.8,71,9.4,karachi
2025-08-17 20:00:00,21.1,39.2,30.3,72,7.7,karachi
2025-08-17 21:00:00,21.2,39.8,30.0,73,7.1,karachi
2025-08-17 22:00:00,21.4,40.4,29.5,77,6.3,karachi
2025-08-17 23:00:00,21.8,40.4,29.1,80,7.9,karachi
2025-08-18 00:00:00,22.1,40.4,28.9,83,7.6,karachi
2025-08-18 01:00:00,23.2,38.5,28.6,86,8.4,karachi
2025-08-18 02:00:00,22.6,38.0,28.3,88,7.7,karachi
2025-08-18 03:00:00,21.3,37.4,28.1,89,8.0,karachi
2025-08-18 04:00:00,20.3,36.9,27.9,91,8.5,karachi
2025-08-18 05:00:00,18.8,36.0,27.8,91,8.4,karachi
2025-08-18 06:00:00,21.1,39.3,28.2,93,6.5,karachi
2025-08-18 07:00:00,23.7,43.4,28.5,90,6.7,karachi
2025-08-18 08:00:00,25.0,47.0,29.8,82,6.0,karachi
2025-08-18 09:00:00,27.2,49.8,32.0,69,5.7,karachi
2025-08-18 10:00:00,27.1,45.4,34.3,59,2.3,karachi
2025-08-18 11:00:00,27.8,39.5,35.3,54,3.6,karachi
2025-08-18 12:00:00,29.6,38.9,35.3,55,7.9,karachi
2025-08-18 13:00:00,28.9,36.2,34.0,67,12.7,karachi
2025-08-18 14:00:00,27.6,33.4,31.9,75,4.9,karachi
2025-08-18 15:00:00,28.3,34.3,33.7,66,6.1,karachi
2025-08-18 16:00:00,28.5,37.4,32.2,72,10.6,karachi
2025-08-18 17:00:00,28.2,38.0,31.9,71,11.7,karachi
2025-08-18 18:00:00,27.9,40.7,31.6,71,9.6,karachi
2025-08-18 19:00:00,28.6,43.8,30.4,78,9.3,karachi
2025-08-18 20:00:00,28.0,44.4,29.8,82,8.3,karachi
2025-08-18 21:00:00,27.1,43.9,28.4,86,11.5,karachi
2025-08-18 22:00:00,25.0,41.6,28.2,88,6.6,karachi
2025-08-18 23:00:00,24.2,39.8,28.0,89,8.3,karachi
2025-08-19 00:00:00,22.9,37.4,27.9,89,6.8,karachi
2025-08-19 01:00:00,21.6,34.6,27.9,89,4.8,karachi
2025-08-19 02:00:00,20.8,32.9,27.6,89,7.1,karachi
2025-08-19 03:00:00,20.0,31.3,27.6,88,4.1,karachi
2025-08-19 04:00:00,19.0,29.3,27.6,88,3.8,karachi
2025-08-19 05:00:00,19.7,25.4,27.0,92,4.7,karachi
2025-08-19 06:00:00,21.2,27.6,27.7,93,7.8,karachi
2025-08-19 07:00:00,24.6,31.2,26.8,94,10.4,karachi
2025-08-19 08:00:00,26.0,35.2,27.0,97,7.1,karachi
2025-08-19 09:00:00,26.9,43.2,27.9,92,5.0,karachi
2025-08-19 10:00:00,29.6,60.3,28.6,87,10.2,karachi
2025-08-19 11:00:00,30.5,63.6,29.5,83,7.6,karachi
2025-08-19 12:00:00,32.2,66.1,30.9,76,8.6,karachi
2025-08-19 13:00:00,35.9,73.3,31.3,73,7.9,karachi
2025-08-19 14:00:00,31.1,55.8,32.2,70,4.9,karachi
2025-08-19 15:00:00,27.3,47.5,32.1,69,10.6,karachi
2025-08-19 16:00:00,26.1,41.3,31.3,74,8.5,karachi
2025-08-19 17:00:00,36.8,58.8,30.9,77,6.7,karachi
2025-08-19 18:00:00,37.6,59.4,28.0,88,7.1,karachi
2025-08-19 19:00:00,37.4,56.9,27.9,89,6.8,karachi
2025-08-19 20:00:00,35.5,53.1,27.6,91,6.9,karachi
2025-08-19 21:00:00,32.0,46.6,27.5,92,7.1,karachi
2025-08-19 22:00:00,29.2,42.3,27.5,92,7.0,karachi
2025-08-19 23:00:00,28.3,40.5,27.5,91,8.8,karachi
2025-08-20 00:00:00,27.6,40.0,27.5,90,9.6,karachi
2025-08-20 01:00:00,27.5,40.4,27.4,92,10.6,karachi
2025-08-20 02:00:00,27.0,39.1,27.2,94,10.3,karachi
2025-08-20 03:00:00,26.0,37.1,26.6,97,9.7,karachi
2025-08-20 04:00:00,24.6,32.2,26.6,98,5.7,karachi
2025-08-20 05:00:00,21.5,29.5,26.2,97,4.8,karachi
2025-08-20 06:00:00,22.8,29.6,27.0,95,9.7,karachi
2025-08-20 07:00:00,26.3,30.7,27.0,94,6.6,karachi
2025-08-20 08:00:00,25.3,28.9,27.6,93,6.2,karachi
2025-08-20 09:00:00,24.0,28.5,29.0,89,2.8,karachi
2025-08-20 10:00:00,26.7,33.6,30.8,81,2.2,karachi
2025-08-20 11:00:00,30.4,39.3,33.0,71,0.6,karachi
2025-08-20 12:00:00,31.1,40.2,30.8,81,10.6,karachi
2025-08-20 13:00:00,28.3,36.2,29.5,85,12.2,karachi
2025-08-20 14:00:00,25.6,31.8,29.9,83,2.2,karachi
2025-08-20 15:00:00,25.0,30.0,30.4,81,3.9,karachi
2025-08-20 16:00:00,25.0,29.2,30.8,79,4.1,karachi
2025-08-20 17:00:00,25.2,30.2,30.5,80,3.1,karachi
2025-08-20 18:00:00,33.3,36.7,29.4,82,10.7,karachi
2025-08-20 19:00:00,36.8,39.9,28.9,85,7.4,karachi
2025-08-20 20:00:00,37.3,40.7,28.4,87,6.5,karachi
2025-08-20 21:00:00,38.4,42.6,28.1,88,5.1,karachi
2025-08-20 22:00:00,40.7,44.7,27.9,88,5.7,karachi
2025-08-20 23:00:00,42.3,46.3,27.9,89,1.7,karachi
2025-08-21 00:00:00,42.6,47.3,27.4,92,0.8,karachi
2025-08-21 01:00:00,42.1,47.1,27.4,91,1.9,karachi
2025-08-21 02:00:00,40.7,45.8,26.2,97,8.4,karachi
2025-08-21 03:00:00,37.0,42.5,26.4,95,7.6,karachi
2025-08-21 04:00:00,31.5,43.5,26.5,96,4.5,karachi
2025-08-21 05:00:00,18.3,22.6,26.5,95,8.4,karachi
2025-08-21 06:00:00,19.3,22.8,26.6,97,5.6,karachi
2025-08-21 07:00:00,23.2,26.3,26.9,96,5.7,karachi
2025-08-21 08:00:00,27.8,33.1,27.9,92,4.4,karachi
2025-08-21 09:00:00,28.3,45.3,29.6,82,2.0,karachi
2025-08-21 10:00:00,25.6,54.5,30.9,77,0.9,karachi
2025-08-21 11:00:00,20.9,43.7,31.6,75,4.0,karachi
2025-08-21 12:00:00,16.0,25.8,31.4,77,5.8,karachi
2025-08-21 13:00:00,11.1,13.5,31.1,74,11.3,karachi
2025-08-21 14:00:00,8.6,9.0,27.9,88,7.1,karachi
2025-08-21 15:00:00,7.9,8.1,27.5,89,1.8,karachi
2025-08-21 16:00:00,9.1,9.4,27.9,88,2.7,karachi
2025-08-21 17:00:00,18.7,19.3,28.1,88,2.4,karachi
2025-08-21 18:00:00,25.3,25.8,28.3,90,6.8,karachi
2025-08-21 19:00:00,27.2,27.6,28.0,93,4.5,karachi
2025-08-21 20:00:00,29.7,30.0,27.8,94,3.4,karachi
2025-08-21 21:00:00,32.5,33.1,27.6,97,2.5,karachi
2025-08-21 22:00:00,37.0,38.2,27.5,97,4.5,karachi
2025-08-21 23:00:00,37.7,39.2,27.5,96,6.0,karachi
2025-08-22 00:00:00,39.6,41.7,27.4,97,6.8,karachi
2025-08-22 01:00:00,35.9,38.4,27.2,97,8.1,karachi
